
*** ChampSim Multicore Out-of-Order Simulator ***

Warmup Instructions: 10000
Simulation Instructions: 2000000
Number of CPUs: 1
Off-chip DRAM Size: 4 GiB Channels: 1 Width: 64-bit Data Rate: 3200 MT/s

VirtualMemory physical capacity: 8588881920 num_ppages: 2096895
VirtualMemory page size: 4096 log2_page_size: 12

CPU 0 runs ./traces/400.perlbench-41B.champsimtrace.xz
CPU 0 Bimodal branch predictor
Basic BTB sets: 1024 ways: 8 indirect buffer size: 4096 RAS size: 64
[INFO] Current addr: 3813653888, Transformer predicted: 3813653952
[INFO] Current addr: 6129125056, Transformer predicted: 4995551680
[INFO] Current addr: 4995551680, Transformer predicted: 1641258176
[INFO] Current addr: 1641258176, Transformer predicted: 4995551744
[INFO] Current addr: 4995551744, Transformer predicted: 1880732160
[INFO] Current addr: 1880732160, Transformer predicted: 6316446016
[INFO] Current addr: 6316446016, Transformer predicted: 5760558592
[INFO] Current addr: 5960634368, Transformer predicted: 1382775040
[INFO] Current addr: 1382775040, Transformer predicted: 5760558592
[INFO] Current addr: 5760558592, Transformer predicted: 4995552448
[INFO] Current addr: 4995552448, Transformer predicted: 7896897408
[INFO] Current addr: 7896897408, Transformer predicted: 4995554176
[INFO] Current addr: 4995554176, Transformer predicted: 4995554112
[INFO] Current addr: 4995554112, Transformer predicted: 4995552768
[INFO] Current addr: 4995552768, Transformer predicted: 4995552832
[INFO] Current addr: 4995552832, Transformer predicted: 4995552704
[INFO] Current addr: 4995552704, Transformer predicted: 4995552896
[INFO] Current addr: 4995552896, Transformer predicted: 6129124992
[INFO] Current addr: 6129124992, Transformer predicted: 4995553024
[INFO] Current addr: 4995553024, Transformer predicted: 4995552960
[INFO] Current addr: 4995552960, Transformer predicted: 4995553088
[INFO] Current addr: 4995553088, Transformer predicted: 6129124928
[INFO] Current addr: 6129124928, Transformer predicted: 1880732224
[INFO] Current addr: 1880732224, Transformer predicted: 4995553216
[INFO] Current addr: 4995553216, Transformer predicted: 4995553280
[INFO] Current addr: 4995553280, Transformer predicted: 4995553152
[INFO] Current addr: 4995553152, Transformer predicted: 4995553344
[INFO] Current addr: 4995553344, Transformer predicted: 7334385984
[INFO] Current addr: 891935040, Transformer predicted: 4252799744
[INFO] Current addr: 4252799744, Transformer predicted: 4749801024
[INFO] Current addr: 4749801024, Transformer predicted: 4574393024
[INFO] Current addr: 4574393024, Transformer predicted: 4995554048
[INFO] Current addr: 4995554048, Transformer predicted: 4995553728
[INFO] Current addr: 7896897088, Transformer predicted: 4995553728
[INFO] Current addr: 4995553728, Transformer predicted: 4995553408
[INFO] Current addr: 4995553408, Transformer predicted: 4995553536
[INFO] Current addr: 4995553536, Transformer predicted: 4995553600
[INFO] Current addr: 4995553600, Transformer predicted: 4995553792
[INFO] Current addr: 4995553792, Transformer predicted: 2734368000
[INFO] Current addr: 586884352, Transformer predicted: 6033879488
[INFO] Current addr: 6033879488, Transformer predicted: 6033879616
[INFO] Current addr: 6033879616, Transformer predicted: 8103077504
[INFO] Current addr: 586884736, Transformer predicted: 6249121728
[INFO] Current addr: 6249121728, Transformer predicted: 6249121792
[INFO] Current addr: 6249121792, Transformer predicted: 8532753216
[INFO] Current addr: 8532753216, Transformer predicted: 6829399360
[INFO] Current addr: 6829399360, Transformer predicted: 8103077440
[INFO] Current addr: 586884672, Transformer predicted: 8532753408
[INFO] Current addr: 8532753408, Transformer predicted: 8018617216
[INFO] Current addr: 8018617216, Transformer predicted: 8103077056
[INFO] Current addr: 586884288, Transformer predicted: 8532753856
[INFO] Current addr: 8532753856, Transformer predicted: 8532753792
[INFO] Current addr: 8532753792, Transformer predicted: 6829399872
[INFO] Current addr: 6829399872, Transformer predicted: 6829399808
[INFO] Current addr: 6829399808, Transformer predicted: 6829399616
[INFO] Current addr: 6829399616, Transformer predicted: 6829399552
[INFO] Current addr: 6829399552, Transformer predicted: 6829399680
[INFO] Current addr: 6829399680, Transformer predicted: 6829399744
[INFO] Current addr: 6829399744, Transformer predicted: 6829399424
[INFO] Current addr: 6829399424, Transformer predicted: 6829399488
[INFO] Current addr: 6829399488, Transformer predicted: 6033879360
[INFO] Current addr: 6033879360, Transformer predicted: 6829400000
[INFO] Current addr: 6829400000, Transformer predicted: 6829399744
[INFO] Current addr: 8018616320, Transformer predicted: 8018616384
[INFO] Current addr: 8018616384, Transformer predicted: 8018619136
[INFO] Current addr: 8018619136, Transformer predicted: 8018619072
[INFO] Current addr: 8018619072, Transformer predicted: 8018619328
[INFO] Current addr: 8018619328, Transformer predicted: 8018619392
[INFO] Current addr: 8018619392, Transformer predicted: 8018619456
[INFO] Current addr: 8018619456, Transformer predicted: 8018619264
[INFO] Current addr: 8018619264, Transformer predicted: 8018619200
[INFO] Current addr: 8018618944, Transformer predicted: 8018616896
[INFO] Current addr: 8018616896, Transformer predicted: 8018616960
[INFO] Current addr: 8018616960, Transformer predicted: 8018617344
[INFO] Current addr: 8018617344, Transformer predicted: 8018617280
[INFO] Current addr: 8018617280, Transformer predicted: 8018617408
[INFO] Current addr: 8018617408, Transformer predicted: 8018618816
[INFO] Current addr: 8018618816, Transformer predicted: 8018619520
[INFO] Current addr: 8018619520, Transformer predicted: 8018619200
[INFO] Current addr: 8018619200, Transformer predicted: 8018619584
[INFO] Current addr: 8018619584, Transformer predicted: 6033879808
[INFO] Current addr: 6033879808, Transformer predicted: 3591922048
[INFO] Current addr: 370696576, Transformer predicted: 4995554304
[INFO] Current addr: 4995554304, Transformer predicted: 4995554368
[INFO] Current addr: 4995554368, Transformer predicted: 4995554240
[INFO] Current addr: 4995554240, Transformer predicted: 4995554432
[INFO] Current addr: 4995554432, Transformer predicted: 6129124864
[INFO] Current addr: 6129124864, Transformer predicted: 1880732288
[INFO] Current addr: 1880732288, Transformer predicted: 4995554560
[INFO] Current addr: 4995554560, Transformer predicted: 4995554496
[INFO] Current addr: 4995554496, Transformer predicted: 4995554624
[INFO] Current addr: 4995554624, Transformer predicted: 6129124800
[INFO] Current addr: 6129124800, Transformer predicted: 4995554816
[INFO] Current addr: 4995554816, Transformer predicted: 4995554752
[INFO] Current addr: 4995554752, Transformer predicted: 4995554688
[INFO] Current addr: 4995554688, Transformer predicted: 4995554880
[INFO] Current addr: 4995554880, Transformer predicted: 1880732352
[INFO] Current addr: 1880732352, Transformer predicted: 7345350976
[INFO] Current addr: 7345350976, Transformer predicted: 3303837248
[INFO] Current addr: 3303837248, Transformer predicted: 1177678144
[INFO] Current addr: 1177678144, Transformer predicted: 1177678208
[INFO] Current addr: 1177678208, Transformer predicted: 5760558912
[INFO] Current addr: 5760558912, Transformer predicted: 7886889216
[INFO] Current addr: 370696448, Transformer predicted: 7896897344
[INFO] Current addr: 7896897344, Transformer predicted: 4995555264
[INFO] Current addr: 4995555264, Transformer predicted: 4995554944
[INFO] Current addr: 4995554944, Transformer predicted: 4995555072
[INFO] Current addr: 4995555072, Transformer predicted: 4995555136
[INFO] Current addr: 4995555136, Transformer predicted: 4995555200
[INFO] Current addr: 4995555200, Transformer predicted: 4995555008
[INFO] Current addr: 4995555008, Transformer predicted: 4995555264
[INFO] Current addr: 370696192, Transformer predicted: 7029334976
[INFO] Current addr: 586884032, Transformer predicted: 6918087040
[INFO] Current addr: 475636096, Transformer predicted: 6918087168
[INFO] Current addr: 475636224, Transformer predicted: 6249121856
[INFO] Current addr: 6249121856, Transformer predicted: 6249121920
[INFO] Current addr: 6249121920, Transformer predicted: 6033879936
[INFO] Current addr: 6033879936, Transformer predicted: 8103076992
[INFO] Current addr: 586884224, Transformer predicted: 8532754048
[INFO] Current addr: 8532754048, Transformer predicted: 6033881472
[INFO] Current addr: 6033881472, Transformer predicted: 8103076736
[INFO] Current addr: 586883968, Transformer predicted: 8532754240
[INFO] Current addr: 8532754240, Transformer predicted: 8532754176
[INFO] Current addr: 8532754176, Transformer predicted: 6033880448
[INFO] Current addr: 6033880448, Transformer predicted: 6033880384
[INFO] Current addr: 6033880384, Transformer predicted: 6033880192
[INFO] Current addr: 6033880192, Transformer predicted: 6033880128
[INFO] Current addr: 6033880128, Transformer predicted: 6033880256
[INFO] Current addr: 6033880256, Transformer predicted: 6033880320
[INFO] Current addr: 6033880320, Transformer predicted: 6033880000
[INFO] Current addr: 6033880000, Transformer predicted: 6033880064
[INFO] Current addr: 6033880064, Transformer predicted: 6918086784
[INFO] Current addr: 475635840, Transformer predicted: 6033880576
[INFO] Current addr: 6033880576, Transformer predicted: 6033880640
[INFO] Current addr: 6033880640, Transformer predicted: 6033880704
[INFO] Current addr: 6033880704, Transformer predicted: 6033882688
[INFO] Current addr: 6033882688, Transformer predicted: 6033882752
[INFO] Current addr: 6033882752, Transformer predicted: 6033882944
[INFO] Current addr: 6033882944, Transformer predicted: 6033883008
[INFO] Current addr: 6033883008, Transformer predicted: 6033883072
[INFO] Current addr: 6033883072, Transformer predicted: 6033882816
[INFO] Current addr: 6033882816, Transformer predicted: 6033882880
[INFO] Current addr: 6033882880, Transformer predicted: 6033882560
[INFO] Current addr: 6033882560, Transformer predicted: 6033882496
[INFO] Current addr: 6033882496, Transformer predicted: 6033881216
[INFO] Current addr: 6033881216, Transformer predicted: 6033881280
[INFO] Current addr: 6033881280, Transformer predicted: 6033881344
[INFO] Current addr: 6033881344, Transformer predicted: 6033881536
[INFO] Current addr: 6033881600, Transformer predicted: 6033881664
[INFO] Current addr: 6033881664, Transformer predicted: 6033881536
[INFO] Current addr: 6033881536, Transformer predicted: 6033882432
[INFO] Current addr: 6033882432, Transformer predicted: 6033882368
[INFO] Current addr: 6033882368, Transformer predicted: 6033881728
[INFO] Current addr: 6033881728, Transformer predicted: 8349964992
[INFO] Current addr: 8349964992, Transformer predicted: 5517112128
[INFO] Current addr: 5517112128, Transformer predicted: 5517112192
[INFO] Current addr: 5517112192, Transformer predicted: 5517112256
[INFO] Current addr: 5517112896, Transformer predicted: 6918086720
[INFO] Current addr: 475635776, Transformer predicted: 6918087296
[INFO] Current addr: 475636352, Transformer predicted: 3591923584
[INFO] Current addr: 370698112, Transformer predicted: 41172886080
[INFO] Current addr: 370696768, Transformer predicted: 41172886016
[INFO] Current addr: 370696704, Transformer predicted: 57394060166
[INFO] Current addr: 370696832, Transformer predicted: 35919223686
[INFO] Current addr: 370696640, Transformer predicted: 57394060166
[INFO] Current addr: 370696896, Transformer predicted: 61291247366
[INFO] Current addr: 6129124736, Transformer predicted: 57394060806
[INFO] Current addr: 370696960, Transformer predicted: 35919224966
[INFO] Current addr: 370697024, Transformer predicted: 35919225606
[INFO] Current addr: 370697088, Transformer predicted: 61291246726
[INFO] Current addr: 6129124672, Transformer predicted: 18807324166
[INFO] Current addr: 1880732416, Transformer predicted: 35919226886
[INFO] Current addr: 370697216, Transformer predicted: 35919226246
[INFO] Current addr: 370697152, Transformer predicted: 35919227526
[INFO] Current addr: 370697280, Transformer predicted: 73453525766
[INFO] Current addr: 7345352576, Transformer predicted: 25541216646
[INFO] Current addr: 2554121664, Transformer predicted: 56108330886
[INFO] Current addr: 5610833088, Transformer predicted: 19320408966
[INFO] Current addr: 1932040896, Transformer predicted: 35919234566
[INFO] Current addr: 370697984, Transformer predicted: 35919235206
[INFO] Current addr: 370698048, Transformer predicted: 35919232006
[INFO] Current addr: 370697728, Transformer predicted: 35919231366
[INFO] Current addr: 370697664, Transformer predicted: 35919229446
[INFO] Current addr: 370697472, Transformer predicted: 35919230086
[INFO] Current addr: 370697536, Transformer predicted: 35919230726
[INFO] Current addr: 370697600, Transformer predicted: 35919228166
[INFO] Current addr: 370697344, Transformer predicted: 35919232646
[INFO] Current addr: 370697792, Transformer predicted: 70293346566
[INFO] Current addr: 586883712, Transformer predicted: 26511566726
[INFO] Current addr: 503673024, Transformer predicted: 15774149766
[INFO] Current addr: 503673152, Transformer predicted: 62491220486
[INFO] Current addr: 6249122048, Transformer predicted: 69180874246
[INFO] Current addr: 475636480, Transformer predicted: 70293348486
[INFO] Current addr: 586883904, Transformer predicted: 48818511366
[INFO] Current addr: 5600104448, Transformer predicted: 58443470726
[INFO] Current addr: 475637952, Transformer predicted: 56001046406
[INFO] Current addr: 5600104640, Transformer predicted: 56001045766
[INFO] Current addr: 5600104576, Transformer predicted: 58443461126
[INFO] Current addr: 475636992, Transformer predicted: 69180878726
[INFO] Current addr: 475636928, Transformer predicted: 58443458566
[INFO] Current addr: 475636736, Transformer predicted: 58443457926
[INFO] Current addr: 475636672, Transformer predicted: 58443459206
[INFO] Current addr: 475636800, Transformer predicted: 58443459846
[INFO] Current addr: 475636864, Transformer predicted: 58443456646
[INFO] Current addr: 475636544, Transformer predicted: 58443457286
[INFO] Current addr: 475636608, Transformer predicted: 58443488646
[INFO] Current addr: 475639744, Transformer predicted: 68293992966
[INFO] Current addr: 6829399296, Transformer predicted: 58443462406
[INFO] Current addr: 475637120, Transformer predicted: 58443463046
[INFO] Current addr: 475637184, Transformer predicted: 69180881926
[INFO] Current addr: 475637248, Transformer predicted: 58443483526
[INFO] Current addr: 475639232, Transformer predicted: 58443482886
[INFO] Current addr: 475639168, Transformer predicted: 58443485446
[INFO] Current addr: 475639424, Transformer predicted: 58443486086
[INFO] Current addr: 475639488, Transformer predicted: 58443486726
[INFO] Current addr: 503672832, Transformer predicted: 58443486726
[INFO] Current addr: 475639552, Transformer predicted: 69180903046
[INFO] Current addr: 475639360, Transformer predicted: 58443481606
[INFO] Current addr: 475639040, Transformer predicted: 58443468806
[INFO] Current addr: 475637760, Transformer predicted: 58443469446
[INFO] Current addr: 475637824, Transformer predicted: 58443472646
[INFO] Current addr: 475638144, Transformer predicted: 69180890246
[INFO] Current addr: 475638080, Transformer predicted: 58443471366
[INFO] Current addr: 475638016, Transformer predicted: 58443473286
[INFO] Current addr: 475638208, Transformer predicted: 69180892166
[INFO] Current addr: 475638272, Transformer predicted: 69180886406
[INFO] Current addr: 475637696, Transformer predicted: 69180898566
[INFO] Current addr: 475638912, Transformer predicted: 58443487366
[INFO] Current addr: 475639616, Transformer predicted: 69180902406
Finished CPU 0 instructions: 2000000 cycles: 2401696 cumulative IPC: 0.832745 (Simulation time: 0 hr 2 min 1 sec) 

ChampSim completed all CPUs

Region of Interest Statistics

CPU 0 cumulative IPC: 0.832745 instructions: 2000000 cycles: 2401696
cpu0_DTLB TOTAL     ACCESS:     450546  HIT:     449069  MISS:       1477
cpu0_DTLB LOAD      ACCESS:     309900  HIT:     308706  MISS:       1194
cpu0_DTLB RFO       ACCESS:     140646  HIT:     140363  MISS:        283
cpu0_DTLB PREFETCH  ACCESS:          0  HIT:          0  MISS:          0
cpu0_DTLB WRITEBACK ACCESS:          0  HIT:          0  MISS:          0
cpu0_DTLB TRANSLATION ACCESS:          0  HIT:          0  MISS:          0
cpu0_DTLB PREFETCH  REQUESTED:          0  ISSUED:          0  USEFUL:          0  USELESS:          0
cpu0_DTLB AVERAGE MISS LATENCY: 36.9296 cycles
cpu0_ITLB TOTAL     ACCESS:     231484  HIT:     231445  MISS:         39
cpu0_ITLB LOAD      ACCESS:     231484  HIT:     231445  MISS:         39
cpu0_ITLB RFO       ACCESS:          0  HIT:          0  MISS:          0
cpu0_ITLB PREFETCH  ACCESS:          0  HIT:          0  MISS:          0
cpu0_ITLB WRITEBACK ACCESS:          0  HIT:          0  MISS:          0
cpu0_ITLB TRANSLATION ACCESS:          0  HIT:          0  MISS:          0
cpu0_ITLB PREFETCH  REQUESTED:          0  ISSUED:          0  USEFUL:          0  USELESS:          0
cpu0_ITLB AVERAGE MISS LATENCY: 217 cycles
cpu0_L1I TOTAL     ACCESS:      49153  HIT:      48425  MISS:        728
cpu0_L1I LOAD      ACCESS:      49153  HIT:      48425  MISS:        728
cpu0_L1I RFO       ACCESS:          0  HIT:          0  MISS:          0
cpu0_L1I PREFETCH  ACCESS:          0  HIT:          0  MISS:          0
cpu0_L1I WRITEBACK ACCESS:          0  HIT:          0  MISS:          0
cpu0_L1I TRANSLATION ACCESS:          0  HIT:          0  MISS:          0
cpu0_L1I PREFETCH  REQUESTED:          0  ISSUED:          0  USEFUL:          0  USELESS:          0
cpu0_L1I AVERAGE MISS LATENCY: 80.7143 cycles
cpu0_STLB TOTAL     ACCESS:       1516  HIT:       1292  MISS:        224
cpu0_STLB LOAD      ACCESS:       1233  HIT:       1036  MISS:        197
cpu0_STLB RFO       ACCESS:        283  HIT:        256  MISS:         27
cpu0_STLB PREFETCH  ACCESS:          0  HIT:          0  MISS:          0
cpu0_STLB WRITEBACK ACCESS:          0  HIT:          0  MISS:          0
cpu0_STLB TRANSLATION ACCESS:          0  HIT:          0  MISS:          0
cpu0_STLB PREFETCH  REQUESTED:          0  ISSUED:          0  USEFUL:          0  USELESS:          0
cpu0_STLB AVERAGE MISS LATENCY: 219.955 cycles
cpu0_L1D TOTAL     ACCESS:     534819  HIT:     533593  MISS:       1226
cpu0_L1D LOAD      ACCESS:     308347  HIT:     307209  MISS:       1138
cpu0_L1D RFO       ACCESS:     226246  HIT:     226170  MISS:         76
cpu0_L1D PREFETCH  ACCESS:          0  HIT:          0  MISS:          0
cpu0_L1D WRITEBACK ACCESS:          0  HIT:          0  MISS:          0
cpu0_L1D TRANSLATION ACCESS:        226  HIT:        214  MISS:         12
cpu0_L1D PREFETCH  REQUESTED:          0  ISSUED:          0  USEFUL:          0  USELESS:          0
cpu0_L1D AVERAGE MISS LATENCY: 111.387 cycles
cpu0_L2C TOTAL     ACCESS:       2032  HIT:        418  MISS:       1614
cpu0_L2C LOAD      ACCESS:       1866  HIT:        334  MISS:       1532
cpu0_L2C RFO       ACCESS:         76  HIT:          4  MISS:         72
cpu0_L2C PREFETCH  ACCESS:          0  HIT:          0  MISS:          0
cpu0_L2C WRITEBACK ACCESS:         78  HIT:         78  MISS:          0
cpu0_L2C TRANSLATION ACCESS:         12  HIT:          2  MISS:         10
cpu0_L2C PREFETCH  REQUESTED:          0  ISSUED:          0  USEFUL:          0  USELESS:          0
cpu0_L2C AVERAGE MISS LATENCY: 107.68 cycles
LLC TOTAL     ACCESS:       2517  HIT:        600  MISS:       1917
LLC LOAD      ACCESS:       1532  HIT:        520  MISS:       1012
LLC RFO       ACCESS:         72  HIT:          1  MISS:         71
LLC PREFETCH  ACCESS:        903  HIT:         79  MISS:        824
LLC WRITEBACK ACCESS:          0  HIT:          0  MISS:          0
LLC TRANSLATION ACCESS:         10  HIT:          0  MISS:         10
LLC PREFETCH  REQUESTED:       1532  ISSUED:       1531  USEFUL:       1067  USELESS:          0
LLC AVERAGE MISS LATENCY: 121.883 cycles

DRAM Statistics
 CHANNEL 0
 RQ ROW_BUFFER_HIT:        243  ROW_BUFFER_MISS:       1674
 DBUS AVG_CONGESTED_CYCLE:    3.86189
 WQ ROW_BUFFER_HIT:          0  ROW_BUFFER_MISS:          0  FULL:          0


CPU 0 Branch Prediction Accuracy: 95.2206% MPKI: 9.5185 Average ROB Occupancy at Mispredict: 67.8833
Branch type MPKI
BRANCH_DIRECT_JUMP: 0.0375
BRANCH_INDIRECT: 2.9215
BRANCH_CONDITIONAL: 6.456
BRANCH_DIRECT_CALL: 0.0295
BRANCH_INDIRECT_CALL: 0.042
BRANCH_RETURN: 0.032

